confidence,book,chapter,verse,strongs,lemma,gloss_meaning,db_count,source_count,db_ancient_texts,db_english_glosses,source_words,db_token_ids
MEDIUM,Act,19,39,G4012,περί,about,1,0,περι,concerning,,310523
MEDIUM,Act,19,39,G2087,ἕτερος,other; another,1,0,ετερων,other matters,,310524
MEDIUM,Act,19,40,G3739,ὅς,who; what,1,0,ου,.,,310540
MEDIUM,Act,20,1,G4341,προσκαλέομαι,to summon,1,0,προσκαλεσαμενος,called unto,,310563
MEDIUM,Act,20,1,G4198,πορεύομαι,to go,1,0,πορευθηναι,for to go,,310569
MEDIUM,Act,20,3,G1917,ἐπιβουλή,plot,1,0,επιβουλης,laid wait,,310595
MEDIUM,Act,20,3,G1106,γνώμη,purpose; opinion,1,0,γνωμη,he purposed,,310603
MEDIUM,Act,20,5,G1473,ἐγώ,I,1,0,ημας,for us,,310634
MEDIUM,Act,20,6,G1473,ἐγώ,I,1,0,ημεις,we,,310639
MEDIUM,Act,20,6,G3757,οὗ,where,1,0,ου,where,,310657
MEDIUM,Act,20,9,G2521,κάθημαι,to sit; to be seated,1,0,καθημενος,there sat,,310699
MEDIUM,Act,20,10,G3004,λέγω,to say,1,0,ειπεν,said,,310737
MEDIUM,Act,20,13,G1473,ἐγώ,I,1,0,ημεις,we,,310773
MEDIUM,Act,20,13,G1519,εἰς,to,1,0,εις,.,,310779
MEDIUM,Act,20,13,G1299,διατάσσω,to order,1,0,διατεταγμενος,he appointed,,310790
MEDIUM,Act,20,14,G4820,συμβάλλω,to converse,1,0,συνεβαλεν,he met,,310796
MEDIUM,Act,20,14,G1473,ἐγώ,I,1,0,ημιν,with us,,310797
MEDIUM,Act,20,15,G2547,κἀκεῖθεν,and + from there,1,0,κακειθεν,thence,,310811
MEDIUM,Act,20,15,G0481,ἀντικρύ,opposite,1,0,αντικρυ,over against,,310814
MEDIUM,Act,20,16,G2919,κρίνω,to judge,1,0,εκρινεν,had determined,,310832
MEDIUM,Act,20,16,G1510,εἰμί,to be,1,0,ην,it were,,310847
MEDIUM,Act,20,18,G3004,λέγω,to say,1,0,ειπεν,he said,,310875
MEDIUM,Act,20,19,G1473,ἐγώ,I,1,0,μοι,me,,310908
MEDIUM,Act,20,21,G1473,ἐγώ,I,1,0,ημων,our,,310943
MEDIUM,Act,20,22,G3708,ὁράω,to see,1,0,ιδου,behold,,310950
MEDIUM,Act,20,22,G1473,ἐγώ,I,2,1,εγω | μοι,I | me,ἐγὼ,310951 | 310963
MEDIUM,Act,20,22,G1210,δέω,to tie,1,0,δεδεμενος,bound,,310953
MEDIUM,Act,20,22,G1492,εἴδω,to see; to know,1,0,ειδως,knowing,,310959
MEDIUM,Act,20,23,G1473,ἐγώ,I,1,0,με,me,,310980
MEDIUM,Act,20,24,G3056,λόγος,word,1,0,λογον,of these things,,310983
MEDIUM,Act,20,24,G1683,ἐμαυτοῦ,myself,1,0,εμαυτω,unto myself,,310991
MEDIUM,Act,20,25,G3708,ὁράω,to see,2,0,ιδου | οψεσθε,behold | shall see,,311017 | 311031
MEDIUM,Act,20,25,G1473,ἐγώ,I,2,1,εγω | μου,I | my,ἐγὼ,311018 | 311032
MEDIUM,Act,20,25,G1492,εἴδω,to see; to know,1,0,οιδα,know,,311019
MEDIUM,Act,20,25,G3765,οὐκέτι,no longer,1,0,ουκετι,no more,,311035
MEDIUM,Act,20,26,G1352,διό,therefore,1,0,διο,Wherefore,,311037
MEDIUM,Act,20,26,G1473,ἐγώ,I,1,0,εγω,I,,311045
MEDIUM,Act,20,27,G4771,σύ,you (singular),1,0,υμιν,unto you,,311058
MEDIUM,Act,20,28,G0129,αἷμα,blood,1,0,αιματος,blood,,311090
MEDIUM,Act,20,29,G1473,ἐγώ,I,2,1,εγω | μου,I | my,Ἐγὼ,311092 | 311097
MEDIUM,Act,20,29,G1492,εἴδω,to see; to know,1,0,οιδα,know,,311093
MEDIUM,Act,20,32,G3569,τανῦν,the｜now,1,0,τανυν,now,,311140
MEDIUM,Act,20,32,G2026,ἐποικοδομέω,to build upon,1,0,εποικοδομησαι,to build you up,,311154
MEDIUM,Act,20,34,G1473,ἐγώ,I,2,1,μου | εμου,unto my | me,ἐμοῦ,311179 | 311186
MEDIUM,Act,20,35,G3004,λέγω,to say,1,0,ειπεν,said,,311206
MEDIUM,Act,20,37,G2805,κλαυθμός,weeping,1,0,κλαυθμος,wept sore,,311229
MEDIUM,Act,20,38,G2046,ἐρέω,to say,1,0,ειρηκει,he spake,,311245
MEDIUM,Act,20,38,G3765,οὐκέτι,no longer,1,0,ουκετι,no more,,311252
MEDIUM,Act,21,1,G1473,ἐγώ,I,1,0,ημας,we,,311263
MEDIUM,Act,21,1,G2547,κἀκεῖθεν,and + from there,1,0,κακειθεν,and from thence,,311279
MEDIUM,Act,21,3,G2609,κατάγω,to bring down,1,0,κατηχθημεν,landed,,311302
MEDIUM,Act,21,3,G1510,εἰμί,to be,1,0,ην,was,,311309
MEDIUM,Act,21,4,G2419,Ἱερουσαλήμ,Jerusalem,1,0,ιερουσαλημ,Jerusalem,,311332
MEDIUM,Act,21,5,G4336,προσεύχομαι,to pray,1,0,προσηυξαμεθα,and prayed,,311361
MEDIUM,Act,21,6,G2532,καί,and,1,0,και,And,,311363
MEDIUM,Act,21,6,G0782,ἀσπάζομαι,to greet,1,0,ασπασαμενοι,when we had taken our leave,,311364
MEDIUM,Act,21,6,G1910,ἐπιβαίνω,to go aboard,1,0,επεβημεν,we took,,311366
MEDIUM,Act,21,7,G1473,ἐγώ,I,1,0,ημεις,when we,,311376
MEDIUM,Act,21,8,G2064,ἔρχομαι,to come,1,0,ηλθον,and came,,311402
MEDIUM,Act,21,9,G5064,τέσσαρες,four,1,0,τεσσαρες,four,,311424
MEDIUM,Act,21,10,G1473,ἐγώ,I,1,0,ημων,as we,,311429
MEDIUM,Act,21,10,G4119,πλείων,many,1,0,πλειους,many,,311431
MEDIUM,Act,21,11,G1473,ἐγώ,I,1,0,ημας,us,,311446
MEDIUM,Act,21,11,G0846,αὐτός,he,1,0,αυτου,his own,,311455
MEDIUM,Act,21,11,G3004,λέγω,to say,2,1,ειπεν | λεγει,and said | saith,λέγει,311461 | 311463
MEDIUM,Act,21,12,G1473,ἐγώ,I,1,0,ημεις,we,,311491
MEDIUM,Act,21,13,G1161,δέ,but; and,1,0,δε,Then,,311501
MEDIUM,Act,21,13,G1473,ἐγώ,I,2,1,μου | εγω,mine | I,ἐγὼ,311510 | 311514
MEDIUM,Act,21,13,G3440,μόνον,only,1,0,μονον,only,,311519
MEDIUM,Act,21,14,G3004,λέγω,to say,1,0,ειποντες,saying,,311537
MEDIUM,Act,21,14,G2962,κύριος,Lord,1,0,κυριου,of the Lord,,311541
MEDIUM,Act,21,14,G1096,γίνομαι,to be,1,0,γενεσθω,be done,,311542
MEDIUM,Act,21,15,G2419,Ἱερουσαλήμ,Jerusalem,1,0,ιερουσαλημ,Jerusalem,,311551
MEDIUM,Act,21,16,G1473,ἐγώ,I,1,0,ημιν,us,,311555
MEDIUM,Act,21,17,G1473,ἐγώ,I,2,0,ημων | ημας,when we | us,,311571 | 311578
MEDIUM,Act,21,17,G1209,δέχομαι,to receive,1,0,εδεξαντο,received,,311577
MEDIUM,Act,21,18,G1473,ἐγώ,I,1,0,ημιν,us,,311588
MEDIUM,Act,21,20,G2962,κύριος,Lord,1,0,κυριον,the Lord,,311618
MEDIUM,Act,21,20,G3004,λέγω,to say,1,0,ειπον,said,,311620
MEDIUM,Act,21,20,G2453,Ἰουδαῖος,Jew,1,0,ιουδαιων,of Jews,,311626
MEDIUM,Act,21,23,G1473,ἐγώ,I,1,0,ημιν,We,,311678
MEDIUM,Act,21,24,G3587,ξυράω,to shave,1,0,ξυρησωνται,they may shave,,311697
MEDIUM,Act,21,24,G1097,γινώσκω,to know,1,0,γνωσιν,may know,,311702
MEDIUM,Act,21,24,G5442,φυλάσσω,to observe; to watch,1,0,φυλασσων,and keepest,,311714
MEDIUM,Act,21,25,G1473,ἐγώ,I,1,0,ημεις,we,,311723
MEDIUM,Act,21,27,G5495,χείρ,hand,1,0,χειρας,hands,,311799
MEDIUM,Act,21,28,G3837,πανταχοῦ,everywhere,1,0,πανταχου,every where,,311814
MEDIUM,Act,21,31,G1161,δέ,but; and,1,0,δε,And,,311882
MEDIUM,Act,21,31,G4797,συγχέω,to confuse,1,0,συγκεχυται,was in an uproar,,311895
MEDIUM,Act,21,32,G3708,ὁράω,to see,1,0,ιδοντες,when they saw,,311907
MEDIUM,Act,21,34,G0994,βοάω,to call,1,0,εβοων,cried,,311940
MEDIUM,Act,21,34,G1410,δύναμαι,to be able,1,0,δυναμενος,when he could,,311947
MEDIUM,Act,21,36,G2896,κράζω,to cry out,1,0,κραζον,crying,,311983
MEDIUM,Act,21,37,G3004,λέγω,to say,2,1,λεγει | ειπειν,he said | speak,λέγει,311995 | 312001
MEDIUM,Act,21,37,G1473,ἐγώ,I,1,0,μοι,I,,312000
MEDIUM,Act,21,38,G0687,ἆρα,then,1,0,αρα,.,,312014
MEDIUM,Act,21,39,G3004,λέγω,to say,1,0,ειπεν,said,,312034
MEDIUM,Act,21,39,G1473,ἐγώ,I,2,1,εγω | μοι,I | me,ἐγὼ,312035 | 312052
MEDIUM,Act,22,1,G1473,ἐγώ,I,1,0,μου,my,,312087
MEDIUM,Act,22,1,G3568,νῦν,now,1,0,νυν,now,,312089
MEDIUM,Act,22,5,G1473,ἐγώ,I,1,0,μοι,me,,312161
MEDIUM,Act,22,6,G1473,ἐγώ,I,2,1,μοι | εμε,as I | me,ἐμέ·,312190 | 312206
MEDIUM,Act,22,7,G1473,ἐγώ,I,2,0,μοι | με,unto me | me,,312216 | 312221
MEDIUM,Act,22,8,G3004,λέγω,to say,1,0,ειπεν,he said,,312229
MEDIUM,Act,22,9,G1473,ἐγώ,I,2,1,εμοι | μοι,me | to me,ἐμοὶ,312246 | 312259
MEDIUM,Act,22,10,G3004,λέγω,to say,2,0,ειπον | ειπεν,I said | said,,312262 | 312268
MEDIUM,Act,22,10,G1473,ἐγώ,I,1,0,με,me,,312270
MEDIUM,Act,22,10,G2546,κἀκεῖ,and + there,1,0,κακει,and there,,312275
MEDIUM,Act,22,11,G1473,ἐγώ,I,1,0,μοι,me,,312299
MEDIUM,Act,22,12,G2152,εὐσεβής,pious,1,0,ευσεβης,a devout,,312307
MEDIUM,Act,22,13,G1473,ἐγώ,I,2,1,με | μοι,me | unto me,κἀγὼ,312319 | 312323
MEDIUM,Act,22,13,G3004,λέγω,to say,1,0,ειπεν,and said,,312322
MEDIUM,Act,22,14,G3004,λέγω,to say,1,0,ειπεν,he said,,312337
MEDIUM,Act,22,14,G1473,ἐγώ,I,1,0,ημων,of our,,312340
MEDIUM,Act,22,14,G3708,ὁράω,to see,1,0,ιδειν,see,,312350
MEDIUM,Act,22,16,G2962,κύριος,Lord,1,0,κυριου,of the Lord,,312386
MEDIUM,Act,22,17,G1473,ἐγώ,I,3,0,μοι | μου | με,when I | while I | I,,312389 | 312394 | 312399
MEDIUM,Act,22,18,G3708,ὁράω,to see,1,0,ιδειν,saw,,312404
MEDIUM,Act,22,18,G1473,ἐγώ,I,2,1,μοι | εμου,unto me | me,ἐμοῦ.,312407 | 312423
MEDIUM,Act,22,19,G2504,κἀγώ,and + I,1,0,καγω,And I,,312424
MEDIUM,Act,22,19,G3004,λέγω,to say,1,0,ειπον,said,,312425
MEDIUM,Act,22,21,G3004,λέγω,to say,1,0,ειπεν,he said,,312468
MEDIUM,Act,22,21,G1473,ἐγώ,I,2,1,με | εγω,me | I,ἐγὼ,312470 | 312473
MEDIUM,Act,22,23,G1161,δέ,but; and,1,0,δε,And,,312505
MEDIUM,Act,22,23,G4495,ῥιπτέω,to throw,1,0,ριπτουντων,cast off,,312509
MEDIUM,Act,22,24,G0071,ἄγω,to lead,1,0,αγεσθαι,to be brought,,312522
MEDIUM,Act,22,24,G3004,λέγω,to say,1,0,ειπων,and bade that,,312526
MEDIUM,Act,22,25,G4385,προτείνω,to stretch out,1,0,προετεινεν,they bound,,312540
MEDIUM,Act,22,25,G3004,λέγω,to say,1,0,ειπεν,said,,312547
MEDIUM,Act,22,26,G0518,ἀπαγγέλλω,to report,1,0,απηγγειλεν,and told,,312565
MEDIUM,Act,22,27,G3004,λέγω,to say,2,1,ειπεν | λεγε,and said | Tell,λέγε,312583 | 312585
MEDIUM,Act,22,27,G1473,ἐγώ,I,1,0,μοι,me,,312586
MEDIUM,Act,22,28,G5037,τέ,both; and,1,0,τε,And,,312595
MEDIUM,Act,22,30,G3844,παρά,from,1,0,παρα,of,,312647
MEDIUM,Act,22,30,G3650,ὅλος,whole,1,0,ολον,all,,312660
MEDIUM,Act,22,30,G2064,ἔρχομαι,to come,1,0,ελθειν,to appear,,312664
MEDIUM,Act,23,1,G3004,λέγω,to say,1,0,ειπεν,said,,312679
MEDIUM,Act,23,3,G3004,λέγω,to say,1,0,ειπεν,said,,312706
MEDIUM,Act,23,4,G3004,λέγω,to say,1,0,ειπον,said,,312734
MEDIUM,Act,23,6,G5330,Φαρισαῖος,Pharisee,3,2,φαρισαιων | φαρισαιος | φαρισαιου,Pharisees | a Pharisee | of a Pharisee,Φαρισαίων | Φαρισαῖός,312773 | 312782 | 312784
MEDIUM,Act,23,6,G2896,κράζω,to cry out,1,0,εκραξεν,he cried out,,312774
MEDIUM,Act,23,7,G2980,λαλέω,to speak,1,0,λαλησαντος,had so said,,312795
MEDIUM,Act,23,8,G1510,εἰμί,to be,1,0,ειναι,there is,,312812
MEDIUM,Act,23,8,G3366,μηδέ,and not,1,0,μηδε,neither,,312815
MEDIUM,Act,23,9,G1122,γραμματεύς,scribe,1,0,γραμματεις,the scribes,,312829
MEDIUM,Act,23,10,G1096,γίνομαι,to be,1,0,γενομενης,when there arose,,312855
MEDIUM,Act,23,10,G2125,εὐλαβέομαι,to reverence,1,0,ευλαβηθεις,fearing,,312860
MEDIUM,Act,23,11,G3004,λέγω,to say,1,0,ειπεν,and said,,312891
MEDIUM,Act,23,12,G3588,ὁ,the,2,1,των | ὁ,. | .,τὸν,312908 | 312928
MEDIUM,Act,23,12,G5100,τὶς,anyone,1,0,τινες,certain,,312912
MEDIUM,Act,23,12,G2453,Ἰουδαῖος,Jew,1,0,ιουδαιων,of the Jews,,312913
MEDIUM,Act,23,12,G4963,συστροφή,disorderly gathering; plot,1,0,συστροφην,together,,312915
MEDIUM,Act,23,13,G4119,πλείων,many,1,0,πλειους,more,,312932
MEDIUM,Act,23,13,G4160,ποιέω,to do,1,0,πεποιηκοτες,had made,,312935
MEDIUM,Act,23,14,G3004,λέγω,to say,1,0,ειπον,and said,,312946
MEDIUM,Act,23,15,G4314,πρός,to,1,0,προς,unto,,312973
MEDIUM,Act,23,15,G0199,ἀκριβῶς,accurately,1,0,ακριβεστερον,something more perfectly,,312979
MEDIUM,Act,23,15,G1473,ἐγώ,I,1,0,ημεις,we,,312983
MEDIUM,Act,23,16,G1749,ἔνεδρον,ambush,1,0,ενεδρον,of their lying in wait,,312999
MEDIUM,Act,23,17,G0518,ἀπαγγέλλω,to report,1,0,απαγγειλαι,to tell,,313027
MEDIUM,Act,23,18,G1473,ἐγώ,I,1,0,με,me,,313044
MEDIUM,Act,23,18,G3494,νεανίας,young man,1,0,νεανιαν,young man,,313050
MEDIUM,Act,23,19,G1473,ἐγώ,I,1,0,μοι,me,,313074
MEDIUM,Act,23,20,G3004,λέγω,to say,1,0,ειπεν,he said,,313078
MEDIUM,Act,23,20,G2609,κατάγω,to bring down,1,0,καταγαγης,thou wouldest bring down,,313085
MEDIUM,Act,23,20,G3972,Παῦλος,Paul,1,0,παυλον,Paul,,313087
MEDIUM,Act,23,20,G3195,μέλλω,to be about to,1,0,μελλοντες,more,,313097
MEDIUM,Act,23,20,G0199,ἀκριβῶς,accurately,1,0,ακριβεστερον,perfectly,,313098
MEDIUM,Act,23,21,G4119,πλείων,many,1,0,πλειους,more,,313111
MEDIUM,Act,23,21,G1510,εἰμί,to be,1,0,εισιν,are they,,313129
MEDIUM,Act,23,22,G3494,νεανίας,young man,1,0,νεανιαν,the young man,,313141
MEDIUM,Act,23,22,G1473,ἐγώ,I,1,0,με,me,,313150
MEDIUM,Act,23,23,G3004,λέγω,to say,1,0,ειπεν,saying,,313157
MEDIUM,Act,23,25,G4023,περιέχω,to seize; to contain,1,0,περιεχουσαν,after,,313192
MEDIUM,Act,23,28,G1161,δέ,but; and,1,0,δε,And,,313225
MEDIUM,Act,23,28,G1097,γινώσκω,to know,1,0,γνωναι,have known,,313227
MEDIUM,Act,23,29,G2192,ἔχω,to have,1,0,εχοντα,to have,,313250
MEDIUM,Act,23,30,G1473,ἐγώ,I,1,0,μοι,me,,313260
MEDIUM,Act,23,32,G4198,πορεύομαι,to go,1,0,πορευεσθαι,to go,,313308
MEDIUM,Act,23,35,G2753,κελεύω,to command,1,0,εκελευσεν,he commanded,,313356
MEDIUM,Act,23,35,G0846,αὐτός,he,1,0,αυτον,him,,313357
MEDIUM,Act,24,2,G0756,ἄρχομαι,to begin,1,0,ηρξατο,began,,313392
MEDIUM,Act,24,2,G2735,κατόρθωμα,improvement,1,0,κατορθωματων,very worthy deeds,,313401
MEDIUM,Act,24,2,G4674,σός,your,1,0,σης,thy,,313407
MEDIUM,Act,24,4,G1473,ἐγώ,I,1,0,ημων,us,,313431
MEDIUM,Act,24,4,G4674,σός,your,1,0,ση,of thy,,313432
MEDIUM,Act,24,5,G4714,στάσις,rebellion; strife,1,0,στασιν,of sedition,,313446
MEDIUM,Act,24,6,G2251,ἡμέτερος,our,1,0,ημετερον,our,,313471
MEDIUM,Act,24,7,G1473,ἐγώ,I,1,0,ημων,our,,313484
MEDIUM,Act,24,8,G1473,ἐγώ,I,1,0,ημεις,we,,313504
MEDIUM,Act,24,9,G4934,συντίθεμαι,to agree,1,0,συνεθεντο,assented,,313511
MEDIUM,Act,24,10,G1683,ἐμαυτοῦ,myself,1,0,εμαυτου,myself,,313540
MEDIUM,Act,24,11,G1097,γινώσκω,to know,1,0,γνωναι,understand,,313544
MEDIUM,Act,24,11,G4119,πλείων,many,1,0,πλειους,yet,,313547
MEDIUM,Act,24,11,G1177,δεκαδύο,ten｜two,1,0,δεκαδυο,twelve,,313549
MEDIUM,Act,24,11,G1473,ἐγώ,I,1,0,μοι,I,,313553
MEDIUM,Act,24,11,G1722,ἐν,in,1,0,εν,.,,313555
MEDIUM,Act,24,12,G1473,ἐγώ,I,1,0,με,me,,313562
MEDIUM,Act,24,12,G1999,ἐπισύστασις,stop; pressure,1,0,επισυστασιν,raising up,,313571
MEDIUM,Act,24,13,G3777,οὔτε,neither; nor,1,0,ουτε,Neither,,313581
MEDIUM,Act,24,13,G3568,νῦν,now,1,0,νυν,they now,,313586
MEDIUM,Act,24,13,G1473,ἐγώ,I,1,0,μου,me,,313588
MEDIUM,Act,24,16,G1161,δέ,but; and,1,0,δε,And,,313633
MEDIUM,Act,24,16,G1275,διαπαντός,through｜all,1,0,διαπαντος,always,,313639
MEDIUM,Act,24,17,G3854,παραγίνομαι,to come,1,0,παρεγενομην,I came,,313652
MEDIUM,Act,24,17,G1473,ἐγώ,I,1,0,μου,my,,313656
MEDIUM,Act,24,18,G3739,ὅς,who; what,1,0,οις,Whereupon,,313662
MEDIUM,Act,24,18,G5100,τὶς,anyone,1,0,τινες,certain,,313663
MEDIUM,Act,24,18,G2453,Ἰουδαῖος,Jew,1,0,ιουδαιοι,Jews,,313664
MEDIUM,Act,24,18,G0575,ἀπό,from,1,0,απο,from,,313665
MEDIUM,Act,24,18,G0773,Ἀσία,Asia,1,0,ασιας,Asia,,313667
MEDIUM,Act,24,18,G1473,ἐγώ,I,1,0,με,me,,313669
MEDIUM,Act,24,19,G1163,δεῖ,it is necessary,1,0,δει,ought,,313681
MEDIUM,Act,24,20,G5100,τὶς,anyone,1,0,τι,any,,313699
MEDIUM,Act,24,20,G1473,ἐγώ,I,2,1,εμοι | μου,me | while I,ἐμοὶ,313702 | 313703
MEDIUM,Act,24,21,G2476,ἵστημι,to stand,1,0,εστως,standing,,313715
MEDIUM,Act,24,21,G5259,ὑπό,by,1,0,υφ,by,,313724
MEDIUM,Act,24,22,G1161,δέ,but; and,1,0,δε,And,,313729
MEDIUM,Act,24,22,G0199,ἀκριβῶς,accurately,1,0,ακριβεστερον,more perfect,,313735
MEDIUM,Act,24,22,G0306,ἀναβάλλομαι,to put off,1,0,ανεβαλετο,deferred,,313740
MEDIUM,Act,24,22,G0846,αὐτός,he,1,0,αυτους,them,,313741
MEDIUM,Act,24,22,G3004,λέγω,to say,1,0,ειπων,and said,,313742
MEDIUM,Act,24,23,G3972,Παῦλος,Paul,1,0,παυλον,Paul,,313758
MEDIUM,Act,24,27,G5485,χάρις,grace,1,0,χαριτας,a pleasure,,313862
MEDIUM,Act,25,2,G1161,δέ,but; and,1,0,δε,Then,,313882
MEDIUM,Act,25,2,G0749,ἀρχιερεύς,high priest,1,0,αρχιερευς,the high priest,,313884
MEDIUM,Act,25,4,G2542,Καισάρεια,Caesarea,1,0,καισαρεια,Cæsarea,,313922
MEDIUM,Act,25,5,G3778,οὗτος,this,1,0,τουτω,this,,313939
MEDIUM,Act,25,5,G0824,ἄτοπος,evil,1,0,ατοπον,wickedness,,313945
MEDIUM,Act,25,6,G4119,πλείων,many,1,0,πλειους,more,,313953
MEDIUM,Act,25,7,G5342,φέρω,to carry,1,0,φεροντες,and laid,,313979
MEDIUM,Act,25,9,G2309,θέλω,to wish,2,1,θελων | θελεις,willing | Wilt thou,θέλεις,314013 | 314021
MEDIUM,Act,25,9,G3004,λέγω,to say,1,0,ειπεν,and said,,314020
MEDIUM,Act,25,9,G2919,κρίνω,to judge,1,0,κρινεσθαι,be judged,,314026
MEDIUM,Act,25,10,G3004,λέγω,to say,1,0,ειπεν,said,,314032
MEDIUM,Act,25,10,G1473,ἐγώ,I,1,0,με,I,,314042
MEDIUM,Act,25,11,G1063,γάρ,for,1,0,γαρ,For,,314055
MEDIUM,Act,25,11,G1473,ἐγώ,I,2,0,μου | με,me | me,,314074 | 314078
MEDIUM,Act,25,13,G0782,ἀσπάζομαι,to greet,1,0,ασπασομενοι,to salute,,314107
MEDIUM,Act,25,14,G4119,πλείων,many,1,0,πλειους,many,,314115
MEDIUM,Act,25,15,G1473,ἐγώ,I,1,0,μου,when I,,314137
MEDIUM,Act,25,15,G1349,δίκη,punishment,1,0,δικην,judgment,,314148
MEDIUM,Act,25,18,G2018,ἐπιφέρω,to bring on,1,0,επεφερον,they brought,,314203
MEDIUM,Act,25,18,G1473,ἐγώ,I,1,0,εγω,as I,,314207
MEDIUM,Act,25,20,G3778,οὗτος,this,2,1,τουτου | τουτων,manner | these matters,τούτων.,314236 | 314247
MEDIUM,Act,25,20,G2419,Ἱερουσαλήμ,Jerusalem,1,0,ιερουσαλημ,Jerusalem,,314243
MEDIUM,Act,25,20,G2546,κἀκεῖ,and + there,1,0,κακει,and there,,314244
MEDIUM,Act,25,21,G3992,πέμπω,to send,1,0,πεμψω,I might send,,314264
MEDIUM,Act,25,24,G3956,πᾶς,all,2,1,παντες | παν,all men | all,πάντες,314329 | 314338
MEDIUM,Act,25,24,G1473,ἐγώ,I,2,0,ημιν | μοι,with us | with me,,314332 | 314344
MEDIUM,Act,25,24,G1916,ἐπιβοάω,on｜to call,1,0,επιβοωντες,crying that,,314350
MEDIUM,Act,25,24,G0846,αὐτός,he,1,0,αυτον,he,,314351
MEDIUM,Act,25,25,G2638,καταλαμβάνω,to catch,1,0,καταλαβομενος,found,,314359
MEDIUM,Act,25,27,G1473,ἐγώ,I,1,0,μοι,to me,,314404
MEDIUM,Act,26,1,G5228,ὑπέρ,for,1,0,υπερ,for,,314424
MEDIUM,Act,26,1,G4572,σεαυτοῦ,yourself,1,0,σεαυτου,thyself,,314425
MEDIUM,Act,26,1,G1614,ἐκτείνω,to stretch out,1,0,εκτεινας,stretched forth,,314429
MEDIUM,Act,26,1,G5495,χείρ,hand,1,0,χειρα,the hand,,314431
MEDIUM,Act,26,2,G1683,ἐμαυτοῦ,myself,1,0,εμαυτον,myself,,314434
MEDIUM,Act,26,2,G4594,σήμερον,today,1,0,σημερον,this day,,314440
MEDIUM,Act,26,2,G1909,ἐπί,on,1,0,επι,before,,314441
MEDIUM,Act,26,2,G4771,σύ,you (singular),1,0,σου,thee,,314442
MEDIUM,Act,26,3,G1473,ἐγώ,I,1,0,μου,me,,314465
MEDIUM,Act,26,4,G1492,εἴδω,to see; to know,1,0,ισασιν,know,,314485
MEDIUM,Act,26,5,G2251,ἡμέτερος,our,1,0,ημετερας,of our,,314500
MEDIUM,Act,26,6,G4314,πρός,to,1,0,προς,unto,,314517
MEDIUM,Act,26,7,G1473,ἐγώ,I,1,0,ημων,our,,314523
MEDIUM,Act,26,7,G0935,βασιλεύς,king,1,0,βασιλευ,king,,314537
MEDIUM,Act,26,9,G1683,ἐμαυτοῦ,myself,1,0,εμαυτω,with myself,,314556
MEDIUM,Act,26,13,G3708,ὁράω,to see,1,0,ειδον,I saw,,314633
MEDIUM,Act,26,13,G1473,ἐγώ,I,2,1,με | εμοι,me | me,ἐμοὶ,314645 | 314650
MEDIUM,Act,26,14,G1161,δέ,but; and,1,0,δε,And,,314651
MEDIUM,Act,26,14,G2980,λαλέω,to speak,1,0,λαλουσαν,speaking,,314660
MEDIUM,Act,26,15,G3004,λέγω,to say,2,0,ειπον | ειπεν,said | he said,,314681 | 314686
MEDIUM,Act,26,16,G3708,ὁράω,to see,3,0,ωφθην | ειδες | οφθησομαι,I have appeared | thou hast seen | I will appear,,314702 | 314713 | 314716
MEDIUM,Act,26,17,G3568,νῦν,now,1,0,νυν,now,,314728
